0.000000	-16.336880
1.000000	-16.335987
2.000000	-16.337732
3.000000	-16.341383
4.000000	-16.340530
5.000000	-16.333252
6.000000	-16.331686
7.000000	-16.330185
8.000000	-16.327728
9.000000	-16.330759
10.000000	-16.333836
11.000000	-16.339554
12.000000	-16.341507
13.000000	-16.331839
14.000000	-16.329967
15.000000	-16.326883
16.000000	-16.326767
17.000000	-16.327391
18.000000	-16.329166
19.000000	-16.333549
20.000000	-16.335075
21.000000	-16.324739
22.000000	-16.320841
23.000000	-16.319769
24.000000	-16.318167
25.000000	-16.318956
26.000000	-16.324617
27.000000	-16.328424
28.000000	-16.331129
29.000000	-16.332176
30.000000	-16.332491
31.000000	-16.332853
32.000000	-16.333607
33.000000	-16.335201
34.000000	-16.334934
35.000000	-16.338799
36.000000	-16.339260
37.000000	-16.340597
38.000000	-16.342527
39.000000	-16.342463
40.000000	-16.344627
41.000000	-16.345360
42.000000	-16.346313
43.000000	-16.349804
44.000000	-16.350153
45.000000	-16.351465
46.000000	-16.350744
47.000000	-16.352615
48.000000	-16.353188
49.000000	-16.354027
50.000000	-16.355410
51.000000	-16.355305
52.000000	-16.357719
53.000000	-16.356068
54.000000	-16.358345
55.000000	-16.359297
56.000000	-16.358950
57.000000	-16.359907
58.000000	-16.360588
59.000000	-16.359266
60.000000	-16.361160
61.000000	-16.361889
62.000000	-16.359394
63.000000	-16.360353
64.000000	-16.362753
65.000000	-16.361479
66.000000	-16.361752
67.000000	-16.361658
68.000000	-16.361893
69.000000	-16.360971
70.000000	-16.360714
71.000000	-16.361076
72.000000	-16.359636
73.000000	-16.362387
74.000000	-16.360611
75.000000	-16.360157
76.000000	-16.361544
77.000000	-16.360504
78.000000	-16.359983
79.000000	-16.362041
80.000000	-16.360380
81.000000	-16.361460
82.000000	-16.359993
83.000000	-16.360407
84.000000	-16.360691
85.000000	-16.360022
86.000000	-16.360020
87.000000	-16.361040
88.000000	-16.359959
89.000000	-16.359529
90.000000	-16.360586
91.000000	-16.360832
92.000000	-16.360947
93.000000	-16.358393
94.000000	-16.359230
95.000000	-16.358578
96.000000	-16.359718
97.000000	-16.359749
98.000000	-16.359791
99.000000	-16.359024
100.000000	-16.358437
101.000000	-16.356243
102.000000	-16.357426
103.000000	-16.358633
104.000000	-16.356724
105.000000	-16.358301
106.000000	-16.357775
107.000000	-16.357256
108.000000	-16.359116
109.000000	-16.357553
110.000000	-16.357321
111.000000	-16.356508
112.000000	-16.358070
113.000000	-16.357275
114.000000	-16.358610
115.000000	-16.357483
116.000000	-16.358145
117.000000	-16.356817
118.000000	-16.356632
119.000000	-16.357672
120.000000	-16.357861
121.000000	-16.357386
122.000000	-16.358139
123.000000	-16.356085
124.000000	-16.355070
125.000000	-16.352970
126.000000	-16.336346
