0.000000	-24.133003	-93.945320	-85.649689
1.000000	-24.130165	-87.985588	-84.014786
2.000000	-24.131306	-88.890663	-86.014473
3.000000	-24.131344	-89.214256	-83.482590
4.000000	-24.133308	-91.086258	-82.740837
5.000000	-24.142536	-90.919975	-80.963928
6.000000	-24.142277	-96.681610	-81.395363
7.000000	-24.132092	-93.205353	-83.057487
8.000000	-24.129742	-94.104340	-83.771675
9.000000	-24.132837	-91.340668	-85.382240
10.000000	-24.129740	-93.681847	-82.089836
11.000000	-24.134491	-94.115700	-80.649490
12.000000	-24.140093	-88.480705	-80.491158
13.000000	-24.137054	-95.019844	-83.566101
14.000000	-24.131222	-93.693665	-83.783508
15.000000	-24.129875	-95.126488	-83.426743
16.000000	-24.129585	-91.721016	-84.271904
17.000000	-24.131199	-96.881493	-80.635773
18.000000	-24.138775	-94.375580	-80.730103
19.000000	-24.138281	-96.493217	-80.658531
20.000000	-24.132341	-91.840080	-84.143616
21.000000	-24.129559	-94.054222	-84.177299
22.000000	-24.126661	-97.267845	-81.232597
23.000000	-24.127161	-96.991417	-82.364059
24.000000	-24.129637	-94.894012	-82.026466
25.000000	-24.131805	-91.409164	-80.276726
26.000000	-24.132181	-94.204842	-81.159386
27.000000	-24.123377	-94.400925	-83.288361
28.000000	-24.121220	-92.713593	-83.544563
29.000000	-24.122623	-93.391373	-84.553474
30.000000	-24.122677	-94.510078	-84.802948
31.000000	-24.126408	-95.822937	-82.507637
32.000000	-24.126112	-95.758041	-79.892578
33.000000	-24.123270	-99.435684	-84.038704
34.000000	-24.117523	-98.034134	-83.735680
35.000000	-24.115730	-94.931702	-84.839149
36.000000	-24.120749	-92.774963	-83.613678
37.000000	-24.120571	-95.662994	-82.473572
38.000000	-24.123262	-90.941063	-79.107315
39.000000	-24.121326	-102.176819	-82.051674
40.000000	-24.116444	-94.642265	-85.850655
41.000000	-24.111389	-94.459656	-87.494308
42.000000	-24.114910	-101.876900	-81.128281
43.000000	-24.115730	-97.282784	-81.371536
44.000000	-24.120260	-95.572746	-79.955315
45.000000	-24.115784	-92.272346	-81.805031
46.000000	-24.110046	-93.883537	-84.412201
47.000000	-24.106668	-98.033234	-83.095848
48.000000	-24.106035	-97.924408	-82.731438
49.000000	-24.109114	-92.802109	-83.867355
50.000000	-24.112303	-95.995827	-80.938744
51.000000	-24.112762	-98.875862	-81.621742
52.000000	-24.108015	-95.909546	-83.169067
53.000000	-24.102488	-97.434769	-83.777901
54.000000	-24.103804	-98.619911	-82.583527
55.000000	-24.101858	-96.314850	-82.211113
56.000000	-24.107338	-96.363419	-80.583786
57.000000	-24.110126	-95.635788	-79.677353
58.000000	-24.114799	-92.099403	-78.739861
59.000000	-24.121929	-94.492279	-78.161736
60.000000	-24.125654	-93.067375	-76.239418
61.000000	-24.133812	-95.861198	-73.898598
62.000000	-24.138353	-91.852257	-73.410049
63.000000	-24.143200	-95.320282	-72.099174
64.000000	-24.150103	-97.626625	-71.843239
65.000000	-24.156246	-97.220787	-70.981186
66.000000	-24.160688	-99.041260	-70.401367
67.000000	-24.166954	-94.884407	-70.175774
68.000000	-24.172787	-92.070534	-69.260429
69.000000	-24.178011	-98.213371	-68.929092
70.000000	-24.185411	-93.625267	-69.120682
71.000000	-24.190599	-98.819420	-68.909065
72.000000	-24.194160	-100.168518	-68.455009
73.000000	-24.201351	-96.361992	-67.932068
74.000000	-24.203083	-94.955360	-68.013428
75.000000	-24.209793	-94.252243	-67.857719
76.000000	-24.209536	-91.707443	-67.441422
77.000000	-24.214972	-98.076218	-67.353325
78.000000	-24.221916	-93.024040	-67.054321
79.000000	-24.224607	-91.507118	-67.057220
80.000000	-24.222721	-96.875740	-66.584488
81.000000	-24.230911	-96.220154	-67.013397
82.000000	-24.230602	-93.278755	-66.623283
83.000000	-24.231009	-97.862793	-66.731163
84.000000	-24.237789	-91.951965	-66.518524
85.000000	-24.235918	-96.530762	-66.599800
86.000000	-24.236889	-93.124069	-66.543671
87.000000	-24.239319	-95.340950	-66.566078
88.000000	-24.239286	-94.336754	-66.412521
89.000000	-24.238882	-95.755714	-66.154648
90.000000	-24.242447	-94.738693	-66.052299
91.000000	-24.241898	-94.397583	-66.061096
92.000000	-24.246321	-95.986092	-65.749275
93.000000	-24.245470	-94.966293	-65.650826
94.000000	-24.241293	-92.696220	-66.224266
95.000000	-24.238529	-92.808876	-66.468620
96.000000	-24.233271	-93.270874	-66.716942
97.000000	-24.226761	-92.935921	-66.884407
98.000000	-24.222261	-95.877106	-67.015900
99.000000	-24.220263	-94.293068	-67.277298
100.000000	-24.213953	-95.114235	-67.236946
101.000000	-24.211821	-98.740440	-67.056870
102.000000	-24.209166	-95.368660	-67.166916
103.000000	-24.209665	-93.595978	-67.140320
104.000000	-24.205914	-97.863091	-67.121773
105.000000	-24.206558	-93.882568	-67.030113
106.000000	-24.205130	-94.839836	-67.470314
107.000000	-24.202066	-99.145012	-66.942154
108.000000	-24.205008	-93.210487	-67.040077
109.000000	-24.207689	-95.600716	-66.896576
110.000000	-24.204723	-94.388046	-66.844154
111.000000	-24.206942	-93.292091	-66.954590
112.000000	-24.207085	-98.747169	-66.407166
113.000000	-24.207817	-94.268188	-66.434319
114.000000	-24.210169	-93.706139	-66.033974
115.000000	-24.209045	-93.600555	-66.281815
116.000000	-24.213531	-95.070518	-66.335258
117.000000	-24.216967	-93.633461	-65.800980
118.000000	-24.216497	-98.318611	-65.769043
119.000000	-24.221277	-95.248856	-65.662323
120.000000	-24.226414	-92.647400	-65.849892
121.000000	-24.226870	-92.055550	-65.799850
122.000000	-24.228502	-94.219398	-65.694420
123.000000	-24.232109	-94.474609	-65.544891
124.000000	-24.233534	-92.362183	-65.503204
125.000000	-24.234442	-98.928444	-65.465607
126.000000	-24.235216	-95.766403	-65.529755
127.000000	-24.238535	-96.759888	-65.482956
128.000000	-24.240152	-96.015572	-65.732742
129.000000	-24.241661	-95.803017	-65.552864
130.000000	-24.241138	-100.190865	-65.452927
131.000000	-24.240480	-93.812103	-65.454742
132.000000	-24.243647	-95.430710	-65.386604
133.000000	-24.244270	-95.363869	-65.296280
134.000000	-24.245346	-92.885536	-65.635788
135.000000	-24.245657	-91.572212	-65.390259
136.000000	-24.247311	-95.215042	-65.556053
137.000000	-24.242496	-93.284698	-65.580307
138.000000	-24.246355	-95.516144	-65.419418
139.000000	-24.246140	-93.233215	-65.247971
140.000000	-24.248423	-93.028091	-65.377579
141.000000	-24.248127	-95.992424	-65.500610
142.000000	-24.245975	-93.776360	-65.684532
143.000000	-24.248062	-91.424599	-65.666641
144.000000	-24.250389	-94.119934	-65.714088
145.000000	-24.250420	-96.373787	-65.590874
146.000000	-24.251055	-99.355530	-65.206696
147.000000	-24.251104	-99.158005	-65.620018
148.000000	-24.249588	-97.377464	-65.525894
149.000000	-24.249891	-96.554268	-65.383781
150.000000	-24.250824	-92.428810	-65.344528
151.000000	-24.252386	-95.584984	-65.420326
152.000000	-24.251585	-94.864632	-65.235916
153.000000	-24.252123	-92.918556	-65.328705
154.000000	-24.252651	-92.683907	-65.115128
155.000000	-24.250746	-94.561523	-65.285522
156.000000	-24.248194	-96.595779	-65.601067
157.000000	-24.248182	-94.177322	-65.400299
158.000000	-24.246931	-101.576447	-65.551918
159.000000	-24.244280	-92.633934	-65.360718
160.000000	-24.241383	-91.112770	-65.476311
161.000000	-24.239227	-95.722717	-65.567581
162.000000	-24.237041	-95.656807	-65.514282
163.000000	-24.233198	-98.673958	-65.581764
164.000000	-24.234959	-93.581802	-65.404358
165.000000	-24.232399	-95.049858	-65.696144
166.000000	-24.220104	-97.446739	-66.427391
167.000000	-24.206915	-89.594093	-67.718216
168.000000	-24.194376	-97.111511	-69.101997
169.000000	-24.171122	-95.255257	-70.186424
170.000000	-24.152254	-91.701515	-71.914719
171.000000	-24.135084	-96.798508	-72.623955
172.000000	-24.125122	-91.380257	-72.991158
173.000000	-24.119598	-97.690399	-73.420921
174.000000	-24.113403	-91.158051	-74.128586
175.000000	-24.107502	-100.171768	-73.868797
176.000000	-24.106094	-94.968071	-73.599113
177.000000	-24.102238	-98.792564	-73.641006
178.000000	-24.095509	-98.737282	-75.127167
179.000000	-24.085575	-94.329880	-76.182083
180.000000	-24.085526	-96.121834	-75.786766
181.000000	-24.080423	-94.925293	-76.038284
182.000000	-24.082008	-97.660103	-76.462692
183.000000	-24.077658	-95.656860	-76.478554
184.000000	-24.072443	-96.422752	-77.455925
185.000000	-24.068571	-93.948624	-77.966255
186.000000	-24.065636	-89.134926	-77.893188
187.000000	-24.067156	-94.612694	-78.273781
188.000000	-24.070673	-99.999611	-77.159897
189.000000	-24.065615	-96.526817	-77.947670
190.000000	-24.054211	-94.723763	-78.413040
191.000000	-24.052658	-93.222977	-78.723763
192.000000	-24.052876	-92.121407	-80.806747
193.000000	-24.055719	-96.963585	-78.191673
194.000000	-24.056057	-92.781265	-79.395584
195.000000	-24.050234	-93.393738	-80.010254
196.000000	-24.045280	-95.171303	-80.779510
197.000000	-24.044682	-94.162628	-80.053398
198.000000	-24.049845	-92.458160	-79.526405
199.000000	-24.047682	-94.989059	-78.838890
200.000000	-24.040747	-94.191147	-81.619118
201.000000	-24.036636	-95.752571	-80.403938
202.000000	-24.038857	-96.541229	-80.598511
203.000000	-24.042797	-92.396111	-79.971664
204.000000	-24.042862	-95.650581	-80.382477
205.000000	-24.033543	-94.172462	-82.078018
206.000000	-24.029839	-93.196907	-81.950508
207.000000	-24.031679	-95.420952	-82.593292
208.000000	-24.033794	-89.973549	-79.597374
209.000000	-24.034731	-98.589119	-80.483749
210.000000	-24.029104	-94.320656	-81.776703
211.000000	-24.031204	-92.614464	-84.848885
212.000000	-24.029423	-96.083611	-81.730972
213.000000	-24.034767	-92.368858	-80.922684
214.000000	-24.033718	-98.044159	-82.067978
215.000000	-24.028440	-95.007248	-82.022873
216.000000	-24.027887	-91.517632	-85.382515
217.000000	-24.027456	-96.750473	-82.789497
218.000000	-24.032370	-98.831635	-81.285385
219.000000	-24.030121	-96.510918	-82.880028
220.000000	-24.024282	-96.062012	-84.521446
221.000000	-24.023909	-90.604813	-84.033340
222.000000	-24.027597	-99.442818	-81.440468
223.000000	-24.029745	-94.476715	-80.346367
224.000000	-24.027281	-97.123932	-82.347130
225.000000	-24.020647	-94.933701	-82.394646
226.000000	-24.023472	-94.785744	-83.588112
227.000000	-24.028299	-94.753181	-83.655464
228.000000	-24.030838	-102.004227	-81.014130
229.000000	-24.025330	-99.593735	-82.608162
230.000000	-24.020552	-96.774864	-83.556122
231.000000	-24.021725	-95.474083	-82.820587
232.000000	-24.026909	-92.298233	-82.522377
233.000000	-24.028303	-100.637810	-81.783241
234.000000	-24.024744	-93.639122	-85.057655
235.000000	-24.023788	-94.131531	-82.779526
236.000000	-24.022636	-92.203400	-84.177483
237.000000	-24.029930	-95.748085	-80.412292
238.000000	-24.029432	-100.193733	-78.896057
239.000000	-24.026432	-91.710075	-82.587196
240.000000	-24.024712	-93.626106	-82.459946
241.000000	-24.031185	-96.270401	-81.000504
242.000000	-24.031160	-97.998375	-78.909508
243.000000	-24.032671	-94.861862	-80.321930
244.000000	-24.027042	-98.628601	-81.553116
245.000000	-24.026400	-96.377686	-82.431732
246.000000	-24.026228	-91.333481	-81.788689
247.000000	-24.028830	-97.967979	-81.705650
248.000000	-24.036112	-97.495148	-80.061394
249.000000	-24.028738	-96.560715	-81.709778
250.000000	-24.023342	-95.726486	-83.219971
251.000000	-24.025982	-99.704987	-83.022964
252.000000	-24.030680	-92.443558	-80.747963
253.000000	-24.031622	-95.046547	-78.553413
254.000000	-24.028868	-90.264565	-82.730499
255.000000	-24.021761	-94.692162	-82.134079
256.000000	-24.027290	-94.791023	-80.280479
257.000000	-24.029287	-95.483978	-78.765541
258.000000	-24.032911	-94.874107	-80.804489
259.000000	-24.023647	-94.209045	-82.331177
260.000000	-24.022612	-92.685951	-83.652023
261.000000	-24.023884	-95.338715	-82.686165
262.000000	-24.028030	-97.222481	-79.948013
263.000000	-24.026716	-91.113693	-80.795143
264.000000	-24.021156	-91.293388	-83.465553
265.000000	-24.020124	-93.485992	-85.113098
266.000000	-24.019894	-96.203812	-83.039116
267.000000	-24.023184	-94.839027	-80.627708
268.000000	-24.020615	-93.987831	-81.890717
269.000000	-24.013929	-92.538956	-82.923485
270.000000	-24.014791	-93.296417	-82.173828
271.000000	-24.016153	-101.832924	-82.380043
272.000000	-24.020214	-93.178200	-80.232193
273.000000	-24.018116	-98.337265	-81.240753
274.000000	-24.012625	-95.234520	-85.634895
275.000000	-24.012125	-96.024223	-82.064751
276.000000	-24.014019	-96.450287	-81.680176
277.000000	-24.019320	-93.395424	-80.618118
278.000000	-24.020859	-90.932274	-81.426407
279.000000	-24.011274	-98.658363	-84.895576
280.000000	-24.012047	-90.715027	-82.676941
281.000000	-24.012733	-97.350204	-83.842621
282.000000	-24.019724	-94.440132	-80.252129
283.000000	-24.021132	-97.659271	-79.218391
284.000000	-24.013550	-96.912971	-81.496056
285.000000	-24.011026	-94.470612	-80.578209
286.000000	-24.014280	-99.452278	-80.577080
287.000000	-24.018272	-95.042038	-79.565376
288.000000	-24.019508	-94.827263	-79.076530
289.000000	-24.019682	-98.364532	-80.364342
290.000000	-24.019186	-95.945328	-80.795784
291.000000	-24.021486	-92.890892	-79.134720
292.000000	-24.024084	-100.064980	-78.635994
293.000000	-24.022221	-95.630814	-79.877327
294.000000	-24.020082	-93.977501	-80.974228
295.000000	-24.019192	-95.836266	-81.722473
296.000000	-24.021606	-94.341164	-80.055061
297.000000	-24.024488	-94.322632	-79.816902
298.000000	-24.029932	-92.181564	-78.642746
299.000000	-24.023438	-96.815430	-81.277931
